XigN
Player's Team,Player's Opponent,Rounds Won,Rounds Lost,Map,Kills,Deaths,+/-,Rating,Outcome
MVP PK,Natus Vincere, 7, 16,mrg,6,18,-12,0.57,Lost
MVP PK,5POWER, 8, 16,mrg,20,18,+2,1.09,Lost
MVP PK,5POWER, 16, 10,inf,22,11,+11,1.33,Lost
MVP PK,5POWER, 10, 16,d2,18,16,+2,0.97,Lost
MVP PK,TheMongolz, 16, 6,mrg,19,12,+7,1.28,Won
MVP PK,TheMongolz, 16, 7,inf,19,12,+7,1.39,Won
MVP PK,Recca, 12, 16,nuke,17,25,-8,0.86,Lost
MVP PK,Recca, 9, 16,trn,18,21,-3,1.07,Lost
MVP PK,mousesports, 4, 16,mrg,10,19,-9,0.60,Lost
MVP PK,mousesports, 12, 16,inf,19,21,-2,0.98,Lost
MVP PK,Chiefs, 16, 8,inf,21,15,+6,1.47,Won
MVP PK,Chiefs, 16, 14,nuke,27,21,+6,1.35,Won
MVP PK,G2, 5, 16,inf,11,14,-3,0.73,Lost
MVP PK,Grayhound, 16, 10,cbl,25,15,+10,1.51,Won
MVP PK,Grayhound, 3, 16,nuke,15,17,-2,0.85,Won
MVP PK,Grayhound, 19, 17,cch,30,25,+5,1.21,Won
MVP PK,Tainted Minds, 16, 8,trn,28,15,+13,1.69,Won
MVP PK,Tainted Minds, 16, 10,inf,19,16,+3,1.13,Won
MVP PK,Signature, 16, 11,trn,26,17,+9,1.38,Won
MVP PK,Signature, 16, 12,inf,19,19,0,0.93,Won
MVP PK,ORDER, 13, 16,mrg,33,20,+13,1.52,Lost
MVP PK,ORDER, 16, 6,inf,26,10,+16,1.78,Lost
MVP PK,ORDER, 13, 16,trn,15,21,-6,0.87,Lost
MVP PK,SCARZ Absolute, 16, 14,cbl,29,21,+8,1.32,Won
MVP PK,GOSU, 16, 4,cbl,15,10,+5,1.49,Won
MVP PK,GOSU, 16, 5,inf,14,15,-1,1.07,Won
MVP PK,TYLOO, 19, 16,inf,32,27,+5,1.41,Won
MVP PK,TYLOO, 7, 16,mrg,18,18,0,0.93,Won
MVP PK,TYLOO, 19, 15,trn,27,22,+5,1.14,Won
MVP PK,Flash, 16, 8,cbl,29,16,+13,1.92,Won
MVP PK,Flash, 16, 7,inf,20,13,+7,1.44,Won
MVP PK,Signature, 16, 9,inf,22,16,+6,1.27,Won
MVP PK,Signature, 16, 14,cbl,19,20,-1,1.16,Won
MVP PK,Grayhound, 19, 17,nuke,28,22,+6,1.22,Won
MVP PK,Grayhound, 16, 9,inf,22,9,+13,1.53,Won
MVP PK,BOOT-d[S], 16, 13,mrg,12,16,-4,0.79,Won
MVP PK,BOOT-d[S], 16, 14,inf,22,17,+5,1.21,Won
CAS Howl,CAS Lore, 7, 16,d2,16,19,-3,0.84,Lost
MVP PK,Flash, 16, 13,mrg,23,17,+6,1.23,Won
MVP PK,Flash, 16, 1,inf,27,3,+24,2.53,Won
MVP PK,Eclipse, 16, 10,mrg,28,18,+10,1.59,Won
MVP PK,Eclipse, 13, 16,inf,26,18,+8,1.24,Won
MVP PK,Eclipse, 16, 13,cbl,25,21,+4,1.29,Won
MVP PK,AGO, 7, 16,inf,11,19,-8,0.73,Lost
MVP PK,AGO, 8, 16,ovp,19,18,+1,0.88,Lost
MVP PK,Spirit, 8, 16,nuke,9,20,-11,0.56,Lost
MVP PK,Spirit, 14, 16,mrg,12,27,-15,0.64,Lost
MVP PK,Vega Squadron, 16, 11,inf,24,14,+10,1.38,Won
MVP PK,TYLOO, 16, 9,cbl,23,15,+8,1.45,Won
MVP PK,fnatic, 2, 16,inf,8,18,-10,0.41,Lost
MVP PK,fnatic, 20, 22,mrg,37,27,+10,1.25,Lost
MVP PK,Envy, 7, 16,cbl,15,19,-4,Nil,Nil
MVP PK,Envy, 16, 7,inf,23,11,+12,Nil,Nil
MVP PK,Russia, 16, 12,cch,20,16,+4,Nil,Nil
MVP PK,Russia, 11, 16,cbl,23,20,+3,Nil,Nil
MVP PK,Recca, 16, 7,cbl,28,10,+18,2.08,Won
MVP PK,Recca, 16, 14,mrg,22,20,+2,1.17,Won
MVP PK,subtLe, 16, 8,cbl,26,14,+12,1.65,Won
MVP PK,TeamOne, 16, 10,mrg,21,19,+2,1.14,Won
MVP PK,Alpha Red, 16, 7,cbl,17,16,+1,1.23,Won
