device
Player's Team,Player's Opponent,Rounds Won,Rounds Lost,Map,Kills,Deaths,+/-,Rating,Outcome
Astralis,HellRaisers, 16, 13,d2,21,16,+5,1.18,Won
Astralis,HellRaisers, 8, 16,mrg,17,19,-2,1.00,Won
Astralis,ViCi, 16, 8,inf,27,13,+14,1.74,Won
Astralis,MIBR, 22, 20,ovp,31,27,+4,1.08,Won
Astralis,MIBR, 16, 14,inf,18,21,-3,1.00,Won
Astralis,NiP, 16, 5,inf,28,9,+19,1.91,Won
Astralis,NiP, 11, 16,trn,25,19,+6,1.34,Won
Astralis,NiP, 16, 7,nuke,15,12,+3,1.14,Won
Astralis,mousesports, 16, 13,nuke,22,18,+4,1.06,Won
Astralis,mousesports, 16, 14,mrg,26,17,+9,1.41,Won
Astralis,MIBR, 14, 16,inf,18,22,-4,0.85,Lost
Astralis,MIBR, 20, 22,trn,28,27,+1,0.95,Lost
Astralis,MIBR, 16, 10,mrg,19,17,+2,1.11,Lost
Astralis,Cloud9, 16, 3,inf,22,9,+13,2.08,Won
Astralis,AGO, 10, 16,ovp,13,20,-7,0.72,Lost
Astralis,AGO, 16, 11,cch,16,16,0,1.03,Won
Astralis,Liquid, 16, 4,inf,16,10,+6,1.38,Won
Astralis,Liquid, 16, 7,nuke,16,14,+2,1.08,Won
Astralis,Liquid, 16, 14,mrg,25,19,+6,1.23,Won
Astralis,fnatic, 19, 17,inf,26,24,+2,1.14,Won
Astralis,fnatic, 12, 16,mrg,16,18,-2,0.87,Won
Astralis,fnatic, 16, 14,d2,23,22,+1,1.13,Won
Astralis,mousesports, 16, 13,nuke,33,16,+17,1.70,Won
Astralis,mousesports, 16, 5,trn,13,9,+4,1.12,Won
Astralis,FaZe, 15, 19,inf,17,21,-4,0.85,Lost
Astralis,FaZe, 7, 16,mrg,16,17,-1,0.98,Lost
Astralis,North, 16, 4,nuke,10,13,-3,1.04,Won
Astralis,North, 16, 5,inf,19,11,+8,1.52,Won
Astralis,MVP PK, 16, 8,nuke,18,13,+5,1.18,Won
Astralis,Cloud9, 16, 14,inf,27,20,+7,1.32,Won
Astralis,FaZe, 16, 7,ovp,17,13,+4,1.42,Won
Astralis,Natus Vincere, 9, 16,ovp,13,17,-4,0.79,Lost
Astralis,NiP, 14, 16,ovp,23,18,+5,1.06,Lost
Astralis,MIBR, 16, 14,inf,20,20,0,1.06,Won
Astralis,LDLC, 22, 19,ovp,32,27,+5,1.23,Won
Astralis,LDLC, 14, 16,d2,13,18,-5,0.75,Lost
Astralis,North, 16, 13,ovp,24,15,+9,1.26,Won
Astralis,North, 17, 19,inf,25,24,+1,1.07,Lost
Astralis,Windigo, 16, 14,d2,22,23,-1,1.05,Won
Astralis,Windigo, 16, 13,ovp,19,19,0,1.00,Won
Astralis,Virtus.pro, 16, 14,mrg,31,19,+12,1.50,Won
Astralis,Virtus.pro, 16, 8,inf,17,16,+1,1.13,Won
Astralis,mousesports, 16, 10,nuke,20,18,+2,1.14,Won
Astralis,mousesports, 16, 5,mrg,19,13,+6,1.38,Won
Astralis,fnatic, 16, 7,mrg,12,15,-3,1.02,Won
Astralis,fnatic, 16, 1,d2,17,6,+11,1.66,Won
Astralis,OpTic, 16, 9,trn,23,14,+9,1.33,Won
Astralis,OpTic, 16, 6,nuke,17,13,+4,1.37,Won
Astralis,G2, 16, 2,inf,14,10,+4,1.27,Won
Astralis,G2, 16, 3,ovp,20,9,+11,1.68,Won
Astralis,Natus Vincere, 16, 19,d2,19,27,-8,0.83,Lost
Astralis,Natus Vincere, 16, 4,ovp,16,8,+8,1.53,Won
Astralis,Heroic, 16, 9,nuke,12,17,-5,0.92,Won
Astralis,Heroic, 16, 5,d2,15,10,+5,1.40,Won
Astralis,FaZe, 16, 14,ovp,20,22,-2,0.94,Won
Astralis,FaZe, 16, 12,inf,19,16,+3,1.11,Won
Astralis,fnatic, 16, 4,trn,25,8,+17,2.00,Won
Astralis,fnatic, 16, 12,inf,28,18,+10,1.44,Won
Astralis,HellRaisers, 16, 10,ovp,22,12,+10,1.27,Won
Astralis,HellRaisers, 16, 7,trn,19,15,+4,1.10,Won
Astralis,G2, 16, 2,mrg,19,11,+8,1.68,Won
Astralis,G2, 16, 11,inf,19,21,-2,0.90,Won
Astralis,NiP, 7, 16,trn,15,19,-4,0.72,Lost
Astralis,NiP, 16, 4,ovp,18,12,+6,1.43,Won
Astralis,North, 16, 4,inf,19,14,+5,1.34,Won
Astralis,North, 16, 3,d2,19,8,+11,1.54,Won
Astralis,mousesports, 16, 11,inf,30,16,+14,1.89,Won
Astralis,mousesports, 16, 13,trn,19,19,0,0.95,Won
Astralis,Space Soldiers, 15, 19,trn,19,25,-6,Nil,Nil
Astralis,Space Soldiers, 25, 21,inf,35,28,+7,1.16,Won
Astralis,FaZe, 16, 4,d2,25,8,+17,2.24,Won
Astralis,FaZe, 16, 7,mrg,18,13,+5,1.22,Won
Astralis,BIG, 13, 16,inf,17,22,-5,0.92,Lost
Astralis,BIG, 16, 9,trn,18,14,+4,1.15,Won
Astralis,NiP, 16, 13,trn,24,17,+7,1.34,Won
Astralis,NiP, 16, 8,nuke,24,14,+10,1.47,Won
Astralis,MIBR, 16, 14,inf,19,21,-2,0.94,Won
Astralis,MIBR, 14, 16,ovp,26,20,+6,1.30,Won
Astralis,MIBR, 16, 3,trn,34,7,+27,2.72,Won
Astralis,MIBR, 16, 7,d2,24,11,+13,1.70,Won
Astralis,NiP, 16, 11,nuke,19,14,+5,1.18,Won
Astralis,Cloud9, 16, 7,inf,15,12,+3,1.13,Won
Astralis,Space Soldiers, 16, 6,inf,14,14,0,1.16,Won
Astralis,Virtus.pro, 16, 3,inf,16,5,+11,1.58,Won
Astralis,Natus Vincere, 16, 9,ovp,17,12,+5,1.17,Won
Astralis,Natus Vincere, 16, 6,nuke,17,10,+7,1.35,Won
Astralis,Liquid, 16, 7,mrg,18,10,+8,1.19,Won
Astralis,Liquid, 16, 8,nuke,14,16,-2,1.05,Won
Astralis,FaZe, 16, 12,inf,26,18,+8,1.37,Won
Astralis,FaZe, 16, 14,mrg,19,20,-1,0.98,Won
Astralis,MIBR, 16, 0,d2,24,9,+15,2.19,Won
Astralis,Liquid, 15, 19,inf,17,21,-4,0.90,Lost
Astralis,Vega Squadron, 16, 4,inf,22,5,+17,1.88,Won
Astralis,Natus Vincere, 16, 14,inf,22,17,+5,1.28,Won
Astralis,Spirit, 16, 3,d2,16,7,+9,1.54,Won
Astralis,NiP, 26, 28,mrg,46,36,+10,1.18,Lost
Astralis,Rogue, 16, 13,inf,26,14,+12,1.53,Won
Astralis,Complexity, 16, 4,inf,21,6,+15,1.98,Won
Astralis,North, 11, 16,ovp,9,19,-10,0.71,Lost
Astralis,North, 16, 6,trn,22,8,+14,1.67,Lost
Astralis,North, 1, 16,d2,5,13,-8,0.54,Lost
Astralis,NiP, 16, 7,nuke,23,12,+11,1.61,Won
Astralis,NiP, 16, 14,mrg,23,18,+5,1.26,Won
Astralis,MIBR, 16, 14,trn,23,17,+6,1.22,Won
Astralis,MIBR, 16, 6,ovp,18,12,+6,1.37,Won
Astralis,TYLOO, 16, 5,d2,28,7,+21,2.22,Won
Astralis,TYLOO, 16, 7,ovp,20,11,+9,1.25,Won
Astralis,TYLOO, 13, 16,mrg,25,19,+6,1.38,Won
Astralis,North, 17, 19,mrg,27,22,+5,1.17,Lost
Astralis,North, 10, 16,inf,14,17,-3,1.02,Lost
Astralis,North, 16, 8,nuke,16,14,+2,1.18,Lost
Astralis,Grayhound, 16, 3,mrg,10,11,-1,0.99,Won
Astralis,Liquid, 16, 12,nuke,25,16,+9,1.42,Won
Astralis,Liquid, 16, 5,inf,20,8,+12,1.78,Won
Astralis,mousesports, 16, 10,mrg,23,14,+9,1.41,Won
Astralis,mousesports, 16, 11,nuke,9,17,-8,0.70,Won
Astralis,Liquid, 16, 7,mrg,24,12,+12,1.64,Won
Astralis,Liquid, 16, 12,nuke,26,18,+8,1.22,Won
Astralis,Cloud9, 16, 9,ovp,29,13,+16,1.94,Won
Astralis,Cloud9, 19, 15,inf,36,19,+17,1.63,Won
Astralis,Natus Vincere, 13, 16,inf,17,21,-4,0.85,Lost
Astralis,Natus Vincere, 16, 6,nuke,22,10,+12,1.76,Lost
Astralis,Natus Vincere, 13, 16,ovp,24,17,+7,1.15,Lost
Astralis,G2, 16, 4,nuke,13,12,+1,1.31,Won
Astralis,G2, 19, 16,d2,17,20,-3,0.98,Won
Astralis,Cloud9, 16, 1,ovp,20,5,+15,2.08,Won
Astralis,Cloud9, 16, 12,mrg,25,13,+12,1.35,Won
Astralis,ENCE, 16, 5,nuke,16,10,+6,1.34,Won
Astralis,Liquid, 16, 11,d2,17,20,-3,0.90,Won
