NiKo
Player's Team,Player's Opponent,Rounds Won,Rounds Lost,Map,Kills,Deaths,+/-,Rating,Outcome
FaZe,BIG, 14, 16,mrg,14,23,-9,0.73,Won
FaZe,BIG, 16, 11,nuke,10,20,-10,0.71,Won
FaZe,OpTic, 16, 11,mrg,21,18,+3,1.30,Won
FaZe,OpTic, 16, 12,nuke,21,19,+2,1.11,Won
FaZe,OpTic, 8, 16,d2,20,19,+1,1.17,Lost
FaZe,OpTic, 11, 16,nuke,21,19,+2,1.02,Lost
FaZe,Evil Geniuses, 6, 16,vtg,3,18,-15,0.26,Lost
FaZe,Evil Geniuses, 12, 16,nuke,14,20,-6,0.80,Lost
iNation,BLUEJAYS, 10, 16,trn,11,23,-12,0.73,Lost
FaZe,Renegades, 14, 16,vtg,22,23,-1,1.00,Lost
FaZe,Renegades, 16, 3,nuke,15,13,+2,1.15,Lost
FaZe,Renegades, 19, 22,mrg,22,31,-9,0.93,Lost
FaZe,CR4ZY, 9, 16,mrg,20,18,+2,1.01,Lost
FaZe,Vitality, 7, 16,d2,17,19,-2,1.09,Lost
FaZe,mousesports, 16, 8,mrg,13,15,-2,0.92,Won
FaZe,Liquid, 6, 16,inf,12,17,-5,0.61,Lost
FaZe,Liquid, 13, 16,nuke,26,23,+3,1.20,Lost
FaZe,NRG, 16, 11,nuke,33,18,+15,1.72,Won
FaZe,NRG, 16, 7,trn,20,11,+9,1.44,Won
FaZe,MIBR, 16, 14,inf,22,21,+1,1.18,Won
FaZe,Liquid, 4, 16,nuke,11,19,-8,0.57,Lost
FaZe,Cloud9, 12, 16,mrg,18,18,0,1.09,Lost
FaZe,Renegades, 16, 14,trn,21,20,+1,1.05,Won
FaZe,NRG, 16, 9,nuke,23,13,+10,1.48,Won
FaZe,mousesports, 8, 16,mrg,14,21,-7,0.85,Lost
FaZe,mousesports, 15, 19,inf,26,23,+3,1.08,Lost
FaZe,NRG, 12, 16,ovp,19,20,-1,1.11,Lost
FaZe,NRG, 11, 16,mrg,14,20,-6,0.82,Lost
FaZe,Renegades, 16, 14,mrg,25,18,+7,1.40,Won
FaZe,G2, 8, 16,d2,14,19,-5,0.79,Lost
FaZe,G2, 12, 16,trn,23,20,+3,1.13,Lost
FaZe,mousesports, 8, 16,vtg,11,18,-7,0.71,Lost
FaZe,mousesports, 12, 16,trn,17,19,-2,0.95,Lost
FaZe,North, 19, 16,d2,26,23,+3,1.16,Won
FaZe,North, 16, 8,mrg,25,14,+11,1.68,Won
FaZe,North, 4, 16,inf,8,19,-11,0.45,Won
FaZe,TYLOO, 16, 12,vtg,27,18,+9,1.49,Won
FaZe,ENCE, 13, 16,trn,26,21,+5,1.37,Lost
FaZe,ENCE, 16, 19,d2,24,22,+2,0.99,Lost
FaZe,G2, 25, 23,d2,40,30,+10,1.35,Won
FaZe,G2, 16, 8,inf,13,15,-2,0.95,Won
FaZe,Liquid, 11, 16,inf,14,21,-7,0.92,Lost
FaZe,Liquid, 16, 12,nuke,20,18,+2,1.08,Lost
FaZe,Liquid, 19, 22,d2,31,31,0,1.10,Lost
FaZe,NiP, 16, 7,nuke,22,12,+10,1.43,Won
FaZe,NiP, 16, 6,d2,19,10,+9,1.45,Won
FaZe,Windigo, 16, 7,d2,15,13,+2,1.13,Won
FaZe,OpTic, 10, 16,nuke,15,20,-5,0.87,Lost
FaZe,OpTic, 11, 16,vtg,15,22,-7,0.86,Lost
FaZe,G2, 16, 11,nuke,21,22,-1,1.12,Won
FaZe,G2, 16, 5,d2,15,15,0,1.27,Won
FaZe,Virtus.pro, 6, 16,mrg,11,19,-8,0.67,Lost
FaZe,Virtus.pro, 16, 13,ovp,17,19,-2,0.93,Lost
FaZe,Virtus.pro, 10, 16,nuke,16,22,-6,0.79,Lost
FaZe,NiP, 16, 4,d2,22,8,+14,1.72,Won
FaZe,NiP, 16, 14,mrg,28,18,+10,1.38,Won
FaZe,Heroic, 16, 8,mrg,17,15,+2,1.09,Won
FaZe,Heroic, 11, 16,d2,28,22,+6,1.30,Won
FaZe,Heroic, 16, 8,ovp,19,15,+4,1.28,Won
FaZe,devils.one, 16, 6,d2,20,11,+9,1.44,Won
FaZe,devils.one, 16, 4,trn,21,11,+10,1.52,Won
FaZe,Liquid, 16, 12,d2,24,13,+11,1.43,Won
FaZe,Liquid, 16, 6,mrg,23,12,+11,1.68,Won
FaZe,Astralis, 16, 5,d2,24,12,+12,1.69,Won
FaZe,Natus Vincere, 16, 10,ovp,22,17,+5,1.31,Won
FaZe,Cloud9, 16, 7,ovp,17,12,+5,1.34,Won
FaZe,MIBR, 15, 15,mrg,32,20,+12,Nil,Nil
FaZe,Liquid, 5, 16,nuke,15,19,-4,1.01,Lost
FaZe,North, 9, 16,d2,20,16,+4,1.26,Lost
FaZe,North, 12, 16,trn,19,20,-1,1.04,Lost
FaZe,ENCE, 10, 16,ovp,30,19,+11,1.53,Lost
FaZe,ENCE, 10, 16,nuke,18,19,-1,0.92,Lost
FaZe,ENCE, 22, 19,d2,34,25,+9,1.24,Lost
FaZe,Renegades, 13, 16,inf,27,20,+7,1.33,Lost
FaZe,Renegades, 16, 11,d2,22,13,+9,1.35,Lost
FaZe,Renegades, 14, 16,trn,26,24,+2,1.25,Lost
FaZe,ViCi, 16, 3,ovp,14,9,+5,1.50,Won
FaZe,ViCi, 16, 10,d2,16,17,-1,1.13,Won
FaZe,paiN, 16, 9,mrg,30,12,+18,1.87,Won
FaZe,paiN, 16, 12,inf,18,19,-1,0.98,Won
FaZe,Astralis, 13, 16,d2,25,24,+1,1.04,Lost
FaZe,ENCE, 9, 16,nuke,14,18,-4,0.89,Lost
FaZe,Liquid, 8, 16,cch,14,19,-5,0.83,Lost
FaZe,MIBR, 16, 11,nuke,29,17,+12,1.76,Won
